475549048;41.14318;-8.61552
475549051;41.14461;-8.615561
475549313;41.14488;-8.615161
475549314;41.1449;-8.61488
475549315;41.14502;-8.614321
475549495;41.14339;-8.615926
475549497;41.14338;-8.616523
475550561;41.14431;-8.614497
475550565;41.14488;-8.61499
475550923;41.14429;-8.615646
475551223;41.14383;-8.617242
475551227;41.14359;-8.615884
475552091;41.14248;-8.616929
475552092;41.14255;-8.617055
475552096;41.14357;-8.617434
475555174;41.14275;-8.615684
475555175;41.14266;-8.616134
475555187;41.14189;-8.616536
475555577;41.14336;-8.618369
475556852;41.14268;-8.61945
475556853;41.14244;-8.618762
475556854;41.14238;-8.618634
475561161;41.14331;-8.618238
475561164;41.14433;-8.617529
475561984;41.14614;-8.618818
475561985;41.14608;-8.618615
475561986;41.14602;-8.618589
475561987;41.14532;-8.618406
475564011;41.14331;-8.620888
475564016;41.14194;-8.619097
475568452;41.14256;-8.620005
475568688;41.14566;-8.62012
475568776;41.14606;-8.619408
475570110;41.14434;-8.621299
475572179;41.14447;-8.621556
475572180;41.14421;-8.620952
475573498;41.14306;-8.619815
475573790;41.14396;-8.620119
475574663;41.14346;-8.621082
475708335;41.14484;-8.623484
475724497;41.14032;-8.613696
475725586;41.14059;-8.611434
475725587;41.14064;-8.611057
475725589;41.14072;-8.610586
475725591;41.14079;-8.610147
475737524;41.14447;-8.61426
475737526;41.14437;-8.614068
475737527;41.14427;-8.613865
475737529;41.1442;-8.613737
475737531;41.144;-8.613537
475796332;41.14544;-8.614285
475796338;41.14505;-8.614225
475873985;41.14325;-8.61145
475875745;41.14302;-8.610757
475875746;41.14272;-8.610543
475875752;41.14178;-8.61128
475876236;41.14448;-8.611179
475876237;41.14445;-8.611439
475876238;41.1444;-8.611671
475876239;41.14432;-8.61182
475876242;41.14425;-8.611885
475876246;41.14346;-8.611956
475877747;41.14416;-8.611878
476009975;41.14269;-8.613684
476009976;41.14052;-8.611937
476010141;41.14156;-8.613044
476018885;41.14138;-8.611681
476019077;41.14244;-8.612138
668955253;41.14645;-8.604136
674753639;41.14377;-8.622044
1106006327;41.15027;-8.612099
1107381197;41.14281;-8.619873
1107381201;41.1446;-8.621814
1110673598;41.14753;-8.621332
1112148216;41.14339;-8.618486
1142605196;41.14025;-8.602419
1142607113;41.14014;-8.603301
1142607770;41.14037;-8.601829
1142608335;41.14023;-8.603692
1143317277;41.14174;-8.611433
1143317472;41.14339;-8.61037
1143318409;41.14192;-8.611904
1143318426;41.14359;-8.610908
1143318547;41.1433;-8.61126
1209593455;41.14771;-8.62046
1209593469;41.14767;-8.620367
1209593474;41.1475;-8.62031
1234709025;41.14718;-8.61742
1234709031;41.14673;-8.617576
1274830098;41.14096;-8.608916
1274830100;41.1422;-8.607342
1274830123;41.14287;-8.608265
1274830124;41.14239;-8.608443
1277364250;41.14725;-8.609509
1277590623;41.14063;-8.613535
1277590625;41.1406;-8.611377
1277601207;41.14089;-8.610014
1278184346;41.14914;-8.609488
1279779527;41.14095;-8.616657
1279795688;41.14251;-8.616706
1279795690;41.14302;-8.615801
1279795709;41.14277;-8.615468
1296455172;41.14097;-8.617385
1296455237;41.14225;-8.619781
1386051842;41.14826;-8.614397
1386051849;41.14803;-8.612287
1386051850;41.14795;-8.613166
1386051854;41.14828;-8.613128
1386063691;41.14771;-8.620144
1386063694;41.14756;-8.62015
1386063696;41.14743;-8.620359
1386063700;41.14791;-8.619776
1386063701;41.14804;-8.618814
1386063702;41.1475;-8.620217
1386063708;41.1477;-8.620008
1386063710;41.14784;-8.6196
1386063711;41.14792;-8.619706
1386063713;41.14779;-8.619824
1387283705;41.14754;-8.616085
1390263661;41.1446;-8.609486
1390263684;41.14503;-8.608747
1390263696;41.14519;-8.610668
1390263738;41.14569;-8.608249
1390263750;41.14588;-8.608856
1390263755;41.1459;-8.610046
1390263758;41.14596;-8.60913
1465936263;41.14476;-8.621725
1465936264;41.14484;-8.621702
1465936265;41.14491;-8.621714
1465936266;41.145;-8.621641
1465936267;41.1451;-8.621555
1465936268;41.14515;-8.62148
1465936269;41.14521;-8.621327
1465936270;41.14536;-8.620907
1465936272;41.1455;-8.62049
1465936274;41.1456;-8.620239
1548165654;41.14321;-8.609133
1548165659;41.14284;-8.609348
1548165842;41.14176;-8.603989
1548165850;41.14262;-8.603105
1548165853;41.1425;-8.603439
1548165856;41.14255;-8.603741
1548165860;41.14252;-8.603993
1554874570;41.14417;-8.607449
1554874616;41.14491;-8.607056
1554886128;41.14679;-8.620244
1554886135;41.1463;-8.620134
1554886148;41.14799;-8.618558
1554886156;41.14623;-8.620119
1554886157;41.14806;-8.618318
1554886165;41.14654;-8.620189
1554886169;41.14691;-8.62028
1554886175;41.14718;-8.617887
1554886190;41.14703;-8.620333
1556436651;41.14606;-8.607059
1594804691;41.14322;-8.602497
1594849179;41.14235;-8.606931
1670512103;41.14336;-8.607807
1676191729;41.14424;-8.616745
1684843635;41.14318;-8.608716
1684844050;41.14594;-8.613627
1684844083;41.14602;-8.613555
1684844117;41.14613;-8.618711
1684844136;41.14626;-8.610284
1684844412;41.14716;-8.615187
1684844417;41.14719;-8.61506
1684844424;41.14721;-8.616119
1684844430;41.14723;-8.615335
1684844433;41.14725;-8.614955
1684844436;41.14768;-8.614617
1684844451;41.14783;-8.620055
1684844453;41.14787;-8.614506
1684844554;41.14846;-8.609574
1684865532;41.14464;-8.622527
1684865534;41.14606;-8.620154
1684865535;41.14611;-8.620169
1684865541;41.14727;-8.62045
1684865542;41.14736;-8.620643
1684865543;41.14734;-8.620405
1684889097;41.14357;-8.61985
1684889100;41.14368;-8.61981
1684889107;41.14458;-8.608542
1693766970;41.14863;-8.619265
1693766987;41.14857;-8.619416
1693766989;41.14863;-8.619193
1771990365;41.14083;-8.609718
1788784881;41.14201;-8.619275
1788784885;41.14222;-8.619823
1788784895;41.14231;-8.619725
1788784916;41.14253;-8.603223
1788784918;41.14264;-8.620213
1788784923;41.14276;-8.620276
1788784961;41.14454;-8.617477
1788784962;41.14457;-8.617612
1788784963;41.1446;-8.617819
1788784965;41.14458;-8.617381
1788784968;41.14465;-8.617995
1788784977;41.14482;-8.617176
1788784981;41.14481;-8.616978
1788785116;41.14611;-8.604054
1788785120;41.14613;-8.604153
1788785130;41.14615;-8.604244
1788785269;41.1468;-8.600773
1788785406;41.1473;-8.608094
1788785577;41.14816;-8.598805
1827037244;41.14395;-8.622534
1827037245;41.14414;-8.623159
1838975580;41.14296;-8.602116
1874214575;41.1475;-8.621489
1881170115;41.14308;-8.607233
1881170117;41.14318;-8.607534
1881170119;41.14295;-8.606901
1881170124;41.14305;-8.607186
2006399741;41.14642;-8.604248
2076734382;41.14418;-8.609395
2077034851;41.14798;-8.61489
2077034852;41.14813;-8.615677
2080756633;41.14115;-8.614278
2086432785;41.1472;-8.616463
2086432786;41.14693;-8.617507
2086439487;41.14729;-8.616945
2086439488;41.14729;-8.616981
2086439489;41.14728;-8.615322
2086439968;41.14568;-8.615064
2086439969;41.14594;-8.614253
2086439970;41.14593;-8.614594
2086439971;41.14573;-8.615046
2086439972;41.14595;-8.614529
2086439973;41.146;-8.614555
2086439974;41.14588;-8.614614
2086440300;41.146;-8.614157
2086440302;41.14615;-8.614105
2086440304;41.14595;-8.614218
2086440306;41.14603;-8.614132
2086440308;41.14606;-8.614118
2107054816;41.14775;-8.610278
2135998880;41.14339;-8.607957
2202026075;41.14611;-8.603315
2202026076;41.14612;-8.603595
2202026077;41.14612;-8.60363
2202026080;41.14614;-8.603068
2202026083;41.14614;-8.603558
2202026084;41.14616;-8.604049
2202026085;41.14614;-8.604196
2202026086;41.14614;-8.602969
2202026095;41.14625;-8.60354
2202026123;41.14694;-8.606501
2202026124;41.14704;-8.606872
2202026125;41.14713;-8.62254
2202026126;41.14719;-8.622386
2202026133;41.14742;-8.622365
2202026135;41.14747;-8.622245
2202026143;41.14764;-8.622155
2204099858;41.14606;-8.610917
2204099885;41.14825;-8.609408
2204099942;41.14674;-8.609497
2204099947;41.14817;-8.608196
2204099951;41.14671;-8.609581
2204099999;41.14679;-8.609075
2204100011;41.14608;-8.610606
2204100028;41.14874;-8.609427
2204179799;41.14425;-8.60919
2204179817;41.14697;-8.608144
2204179820;41.14688;-8.608201
2204179952;41.14431;-8.607886
2204179954;41.14431;-8.608227
2204179963;41.14693;-8.608131
2204179990;41.14426;-8.609035
2204210203;41.1449;-8.609514
2204210205;41.144;-8.609907
2204210207;41.14337;-8.6087
2204210208;41.14276;-8.609112
2204210263;41.1429;-8.609509
2204210266;41.1421;-8.609725
2204210273;41.14285;-8.609671
2204210283;41.14345;-8.608629
2204210316;41.14429;-8.607773
2204255037;41.14185;-8.608016
2204255049;41.14034;-8.613467
2204255056;41.14192;-8.607815
2204255125;41.14174;-8.608399
2204255126;41.14207;-8.607507
2204347232;41.14062;-8.613407
2204347279;41.14025;-8.61342
2204347316;41.14042;-8.611881
2204347361;41.14037;-8.612338
2204446849;41.14167;-8.611805
2204446861;41.14276;-8.6136
2204446866;41.14306;-8.613194
2204446881;41.1435;-8.611149
2204446886;41.14475;-8.611013
2204446890;41.14203;-8.610907
2204446899;41.14114;-8.610435
2204446901;41.1434;-8.611162
2204446907;41.14309;-8.613141
2204446908;41.14188;-8.611081
2204446913;41.14244;-8.610607
2204446914;41.14121;-8.610612
2204446917;41.14334;-8.610878
2204446921;41.1432;-8.612597
2204446937;41.14282;-8.613501
2204446938;41.14482;-8.610978
2204446939;41.14271;-8.613959
2204446942;41.14394;-8.611369
2204446945;41.14182;-8.611186
2204446946;41.14331;-8.611177
2204446947;41.14335;-8.612165
2204446951;41.14377;-8.611349
2204446953;41.143;-8.613277
2204446955;41.14222;-8.610707
2204446961;41.14265;-8.610531
2204446966;41.14364;-8.611306
2204446974;41.14288;-8.613438
2204446977;41.14318;-8.612818
2204446981;41.14316;-8.612975
2204446983;41.1431;-8.613103
2204446988;41.14104;-8.610283
2204446999;41.14212;-8.610789
2204447000;41.14326;-8.612348
2204447002;41.14324;-8.612422
2204447004;41.14167;-8.611779
2204447005;41.14354;-8.611245
2205076660;41.14299;-8.611997
2205076669;41.14315;-8.611717
2205076670;41.1429;-8.61214
2205076678;41.14333;-8.611107
2205076695;41.14306;-8.611815
2205076702;41.14333;-8.610951
2205504355;41.14303;-8.610808
2205504451;41.14307;-8.611116
2205627342;41.14274;-8.611876
2205918283;41.14132;-8.611324
2205918409;41.14247;-8.613203
2205918468;41.14277;-8.613461
2205918495;41.14251;-8.613241
2205918506;41.14136;-8.611552
2205918681;41.14267;-8.613387
2205918807;41.14255;-8.613278
2205918851;41.14263;-8.613336
2205918899;41.14444;-8.611538
2206194705;41.14235;-8.61305
2206208144;41.14428;-8.611216
2206208148;41.144;-8.611389
2206233230;41.14375;-8.610482
2206233667;41.14316;-8.610301
2206337046;41.14043;-8.612638
2206349297;41.14157;-8.612869
2206393141;41.14035;-8.613364
2206428157;41.14028;-8.614126
2206451082;41.14025;-8.615004
2206451084;41.14027;-8.614892
2206451106;41.14032;-8.614767
2206516819;41.14024;-8.615494
2206589844;41.14121;-8.614513
2207399542;41.14165;-8.614697
2207402779;41.14082;-8.615197
2207418923;41.14108;-8.61459
2207418929;41.14111;-8.614564
2207418932;41.14102;-8.614639
2207582729;41.14116;-8.616907
2207615946;41.14082;-8.615991
2207615957;41.14076;-8.616023
2207615982;41.14129;-8.615393
2207616003;41.14075;-8.615965
2207616025;41.14096;-8.616108
2207616076;41.14089;-8.616222
2207616097;41.14086;-8.615989
2207616102;41.14111;-8.615393
2207661589;41.14326;-8.610242
2207661590;41.14328;-8.610312
2207661591;41.14326;-8.610276
2208159169;41.14498;-8.611144
2208476303;41.1447;-8.606914
2208650606;41.1459;-8.609987
2208650607;41.14598;-8.609319
2208686190;41.1461;-8.610248
2208686199;41.1461;-8.610209
2208686206;41.14611;-8.610288
2208686217;41.14606;-8.610625
2208686218;41.14592;-8.610765
2208686220;41.14598;-8.61085
2208891025;41.14609;-8.607063
2208891030;41.14553;-8.60741
2208891038;41.14595;-8.607054
2208891039;41.14591;-8.607066
2208891042;41.14599;-8.607049
2208891049;41.14539;-8.607386
2208891057;41.14602;-8.607051
2208891059;41.14615;-8.607109
2208891061;41.14471;-8.607095
2208891067;41.14588;-8.607092
2208891083;41.14544;-8.607414
2208891126;41.14564;-8.607332
2208891134;41.14476;-8.607024
2208891144;41.14569;-8.607266
2208891162;41.14558;-8.607384
2208891172;41.14474;-8.606995
2208891198;41.14549;-8.607421
2208969603;41.14508;-8.611856
2209225419;41.14597;-8.612441
2209225425;41.1456;-8.612236
2209225431;41.14568;-8.612243
2209225441;41.14574;-8.612245
2209225443;41.14536;-8.612034
2209225447;41.146;-8.612137
2209932686;41.1418;-8.615276
2209960614;41.14337;-8.614626
2211241776;41.14276;-8.614246
2211241852;41.14284;-8.614625
2211264990;41.14277;-8.614214
2211264991;41.14272;-8.614183
2211264995;41.14278;-8.614176
2211264997;41.14275;-8.614223
2211264998;41.14268;-8.614174
2211264999;41.14283;-8.614071
2211265001;41.1428;-8.614138
2211286023;41.14033;-8.61469
2211286029;41.14025;-8.614424
2211286035;41.14036;-8.614628
2211286046;41.14025;-8.614397
2211286064;41.14034;-8.614657
2211299272;41.14061;-8.613255
2211299275;41.14061;-8.613109
2211312942;41.14042;-8.613073
2211312946;41.14039;-8.613111
2211312949;41.1404;-8.613099
2211312952;41.14041;-8.613091
2211312953;41.14039;-8.613123
2211312954;41.14039;-8.612997
2211312955;41.14041;-8.61306
2211312956;41.14041;-8.613052
2211312960;41.1404;-8.613041
2211312962;41.1404;-8.613026
2211312968;41.14037;-8.613141
2211312977;41.14042;-8.613084
2211312982;41.14042;-8.613068
2211312992;41.14043;-8.613082
2211383251;41.14331;-8.615952
2211383286;41.14326;-8.615808
2213037941;41.14117;-8.617213
2213099864;41.142;-8.616972
2213112078;41.14202;-8.616959
2213112085;41.14244;-8.617222
2213112099;41.14159;-8.61725
2213112107;41.14172;-8.617147
2213112121;41.14245;-8.617519
2213112135;41.14246;-8.617074
2213131426;41.1422;-8.617773
2213131428;41.14239;-8.617629
2213131437;41.14243;-8.617572
2213131459;41.14222;-8.617566
2213131471;41.14223;-8.617732
2213131472;41.1422;-8.617551
2213131476;41.14241;-8.617606
2213131477;41.14243;-8.617579
2213131478;41.14245;-8.617556
2213131480;41.14222;-8.617574
2213131481;41.14214;-8.618017
2213131483;41.14214;-8.617974
2213131485;41.14227;-8.617645
2213131488;41.14224;-8.617686
2213131492;41.14222;-8.617758
2213131498;41.14221;-8.617586
2213131500;41.14222;-8.617754
2213131503;41.14225;-8.617675
2213131506;41.14215;-8.617949
2213131516;41.14223;-8.617579
2213131518;41.1422;-8.617787
2213131520;41.14215;-8.618104
2213131522;41.14221;-8.617762
2213131527;41.14224;-8.617699
2213131541;41.14223;-8.617747
2213131556;41.14222;-8.61761
2213131558;41.14229;-8.617645
2213131560;41.14214;-8.617997
2213131562;41.14232;-8.617643
2213131564;41.14236;-8.61764
2213131568;41.14224;-8.617628
2213131570;41.14219;-8.617537
2213131573;41.14223;-8.617716
2213131581;41.14226;-8.61766
2213131594;41.14218;-8.617507
2213131596;41.14217;-8.617483
2213131611;41.14243;-8.617573
2213131616;41.14225;-8.617639
2213201783;41.14329;-8.618496
2213201784;41.14273;-8.618524
2213201785;41.14264;-8.618435
2213201786;41.1429;-8.618742
2213201787;41.14245;-8.618245
2213201788;41.14257;-8.618381
2213201789;41.14295;-8.618743
2213201790;41.14276;-8.618569
2213201792;41.14236;-8.618142
2213201795;41.14292;-8.618752
2213218013;41.1427;-8.617352
2213218016;41.14316;-8.618349
2213218020;41.14342;-8.618211
2213218025;41.14268;-8.617333
2213218028;41.14272;-8.617361
2213218035;41.14318;-8.618344
2213321384;41.14319;-8.617704
2213321403;41.14318;-8.617718
2213321409;41.14313;-8.617461
2213321419;41.14301;-8.617437
2213321420;41.14324;-8.617432
2213321423;41.14352;-8.617392
2213321426;41.14312;-8.617461
2213321429;41.14299;-8.617447
2213321439;41.14345;-8.617438
2213321440;41.14309;-8.617597
2213321442;41.14317;-8.617759
2213321443;41.1434;-8.617391
2213321446;41.14299;-8.617483
2213321447;41.14299;-8.617464
2213321452;41.14344;-8.617418
2213321455;41.14349;-8.617498
2213321456;41.14342;-8.617393
2213321459;41.14341;-8.617389
2213321463;41.14317;-8.617778
2213321473;41.14312;-8.617655
2213321475;41.14314;-8.617665
2213321482;41.14307;-8.617574
2213321484;41.14311;-8.617458
2213321487;41.14317;-8.617745
2213321488;41.14301;-8.617501
2213321490;41.14316;-8.617664
2213321491;41.14317;-8.617731
2213321493;41.14315;-8.617668
2213321495;41.14302;-8.617434
2213321498;41.14311;-8.61764
2213321500;41.14344;-8.617469
2213321502;41.14344;-8.617403
2213321507;41.14392;-8.617811
2213321512;41.14345;-8.617453
2213321514;41.14343;-8.617481
2213334712;41.14339;-8.61822
2213334713;41.1434;-8.61822
2213334714;41.14337;-8.618217
2213334720;41.14334;-8.618204
2213334721;41.14333;-8.618196
2213334724;41.14329;-8.618168
2213334725;41.14335;-8.61821
2213380771;41.14441;-8.616511
2213380797;41.14448;-8.616479
2213380800;41.14444;-8.616489
2213380807;41.14442;-8.616501
2213380816;41.1445;-8.616474
2213380818;41.14452;-8.616474
2213435120;41.14478;-8.616757
2213435124;41.14487;-8.616754
2213435143;41.14453;-8.616479
2213435167;41.14484;-8.616763
2213435177;41.14482;-8.616768
2213435196;41.14479;-8.616768
2213447626;41.14491;-8.616733
2213482379;41.14524;-8.61557
2213482387;41.14536;-8.615581
2213482393;41.14503;-8.61545
2213482396;41.14542;-8.615634
2213482407;41.1452;-8.615556
2213482408;41.14514;-8.615383
2213482412;41.14544;-8.615584
2213482415;41.14514;-8.615355
2213482419;41.1454;-8.615584
2213482420;41.14511;-8.615387
2213482432;41.14515;-8.615455
2213482433;41.14513;-8.615371
2213482440;41.14517;-8.615497
2213482442;41.14497;-8.615473
2213482447;41.14506;-8.615431
2213482457;41.14515;-8.615412
2213482461;41.14518;-8.615525
2213482466;41.1451;-8.615404
2213482478;41.1454;-8.615605
2213495280;41.14491;-8.615433
2213495295;41.14492;-8.615446
2213495315;41.14494;-8.615461
2213495375;41.1449;-8.615412
2213587966;41.14602;-8.613773
2213587968;41.14603;-8.61383
2214522449;41.14496;-8.616641
2214758550;41.14581;-8.613545
2214758555;41.14555;-8.615399
2214758559;41.14588;-8.61338
2214936721;41.14244;-8.607804
2216241578;41.14262;-8.607584
2216241588;41.14244;-8.606028
2216334119;41.14263;-8.604208
2216334178;41.14236;-8.604601
2216360287;41.1428;-8.60228
2216360288;41.14316;-8.602437
2216360290;41.14289;-8.602254
2216360291;41.14268;-8.604607
2216360296;41.14282;-8.604872
2216360315;41.14279;-8.60437
2216360342;41.14276;-8.602406
2216360346;41.14285;-8.602252
2216360348;41.1431;-8.602376
2216360352;41.14305;-8.602334
2216360356;41.14297;-8.602283
2216360357;41.14277;-8.602333
2216360362;41.14277;-8.604105
2216364186;41.14275;-8.605572
2216386471;41.14136;-8.60713
2216473539;41.14326;-8.607854
2217013297;41.14336;-8.607837
2217013304;41.14335;-8.607856
2217013324;41.14331;-8.607876
2217013344;41.14333;-8.607869
2217013347;41.14328;-8.607868
2217013378;41.1433;-8.607875
2217981203;41.14214;-8.618042
2217981208;41.14243;-8.617593
2218334752;41.14337;-8.60535
2218334757;41.14368;-8.606997
2218334760;41.14373;-8.606996
2218334761;41.14367;-8.606977
2218334762;41.1439;-8.607112
2218334767;41.14346;-8.605836
2218334768;41.14349;-8.605803
2218334780;41.14344;-8.605845
2218334781;41.14343;-8.605857
2218334784;41.14385;-8.607143
2218334786;41.14343;-8.605873
2218334789;41.14402;-8.607491
2218334791;41.14394;-8.607091
2218334793;41.1437;-8.607001
2218334795;41.14349;-8.605775
2218334797;41.14397;-8.607523
2218334798;41.14381;-8.607173
2218334800;41.14407;-8.607461
2218334801;41.14392;-8.606893
2218334802;41.14348;-8.605821
2218389428;41.14363;-8.605124
2218389456;41.1438;-8.60576
2218430225;41.14375;-8.607191
2218430227;41.14375;-8.607162
2218430228;41.14381;-8.607095
2218430231;41.14375;-8.607125
2218430233;41.14396;-8.606932
2218430235;41.14389;-8.607082
2218430236;41.1439;-8.607043
2218430241;41.14397;-8.606956
2218430243;41.14394;-8.607065
2218430244;41.14376;-8.607121
2218430245;41.14385;-8.607116
2218430248;41.1437;-8.607234
2218430249;41.14396;-8.607005
2218430250;41.14396;-8.606976
2218430251;41.14394;-8.607019
2218430253;41.1438;-8.607139
2218430254;41.14398;-8.60706
2218430257;41.1437;-8.607203
2218430259;41.14373;-8.607144
2218430260;41.14371;-8.607168
2218430261;41.14385;-8.607069
2218430262;41.14393;-8.606893
2218508149;41.14347;-8.603526
2218529667;41.14317;-8.602232
2218529668;41.14322;-8.60216
2218529670;41.14318;-8.602358
2218529671;41.1431;-8.602244
2218529674;41.14317;-8.602265
2218529677;41.1432;-8.602181
2218529685;41.14303;-8.602154
2218529687;41.14331;-8.602135
2218529690;41.14328;-8.60212
2218529692;41.14324;-8.602136
2218529700;41.14318;-8.602205
2218529707;41.14312;-8.602291
2218529709;41.14317;-8.602304
2222190442;41.14417;-8.604095
2222190625;41.14454;-8.602765
2222190669;41.14412;-8.604238
2222190802;41.14413;-8.604193
2222190811;41.14386;-8.604389
2222393782;41.14527;-8.604384
2222393784;41.14523;-8.604399
2222393786;41.1453;-8.604362
2243071720;41.14611;-8.607083
2243316041;41.14677;-8.607944
2243316074;41.14673;-8.607773
2243316090;41.14685;-8.608046
2243746971;41.14689;-8.608946
2243746973;41.14679;-8.609035
2243746975;41.14681;-8.609007
2245353947;41.14703;-8.609588
2245520803;41.14667;-8.611166
2245520806;41.14605;-8.611462
2245520808;41.14622;-8.611272
2245520814;41.1467;-8.611506
2245520831;41.14677;-8.611229
2245520840;41.14676;-8.611455
2245520859;41.1468;-8.611346
2245520867;41.14679;-8.611406
2245520886;41.1468;-8.611283
2245520901;41.14626;-8.611587
2245520905;41.14674;-8.611191
2245520913;41.14604;-8.611684
2245786927;41.14703;-8.611093
2245786929;41.14697;-8.611155
2245786936;41.14695;-8.611368
2245786939;41.14699;-8.611405
2245786941;41.14707;-8.611439
2245786942;41.14901;-8.610543
2245786950;41.14693;-8.611317
2245786951;41.14829;-8.610806
2245786953;41.1491;-8.611189
2245786960;41.14693;-8.611258
2245786961;41.14694;-8.6112
2245786974;41.14837;-8.611218
2246033646;41.14719;-8.612215
2246054719;41.14818;-8.612148
2246086928;41.14825;-8.61215
2246172378;41.14591;-8.614459
2246172379;41.14592;-8.614513
2246172380;41.14592;-8.614489
2246222517;41.14762;-8.61382
2246222523;41.14763;-8.613801
2246222534;41.1476;-8.613845
2246222537;41.14758;-8.613853
2246222541;41.14761;-8.613832
2246222543;41.14756;-8.61386
2246222545;41.14763;-8.61378
2246222547;41.1477;-8.61408
2246222549;41.14771;-8.614046
2246222551;41.14769;-8.614096
