25503936;41.16607;-8.640636;-0.1508076;0.7184835
25503937;41.16634;-8.640759;-0.1508097;0.7184881
25503938;41.16661;-8.640679;-0.1508083;0.7184928
25503940;41.1673;-8.640431;-0.150804;0.718505
25503943;41.1683;-8.640315;-0.1508019;0.7185225
25503951;41.16835;-8.642045;-0.1508321;0.7185232
25503952;41.16821;-8.642501;-0.1508401;0.7185209
25503953;41.16814;-8.642701;-0.1508436;0.7185195
25503962;41.1678;-8.643768;-0.1508622;0.7185137
25503965;41.16728;-8.64381;-0.1508629;0.7185046
25503966;41.16708;-8.643664;-0.1508604;0.7185012
25503967;41.16685;-8.643516;-0.1508578;0.7184971
25503969;41.1666;-8.643494;-0.1508574;0.7184927
25503977;41.16593;-8.64142;-0.1508212;0.7184811
25503993;41.16693;-8.642846;-0.1508461;0.7184985
25503994;41.16696;-8.643142;-0.1508513;0.718499
25503995;41.16702;-8.64325;-0.1508532;0.7185
25503996;41.16728;-8.64355;-0.1508584;0.7185046
25503998;41.16752;-8.643572;-0.1508588;0.7185088
25503999;41.16765;-8.643422;-0.1508562;0.718511
25504000;41.1677;-8.643175;-0.1508519;0.7185119
25504002;41.16768;-8.643067;-0.15085;0.7185115
25504003;41.16751;-8.642352;-0.1508375;0.7185086
25504005;41.16788;-8.642605;-0.1508419;0.7185151
25504006;41.16809;-8.642519;-0.1508404;0.7185188
25504007;41.16823;-8.642273;-0.1508361;0.7185212
25504008;41.16823;-8.641963;-0.1508307;0.7185211
25504010;41.16808;-8.641736;-0.1508268;0.7185186
25504011;41.16787;-8.641665;-0.1508255;0.7185149
25504013;41.16761;-8.641809;-0.150828;0.7185103
25504017;41.16748;-8.64118;-0.150817;0.7185081
25504018;41.16739;-8.640819;-0.1508107;0.7185064
25504021;41.16719;-8.64069;-0.1508085;0.7185029
25504024;41.16691;-8.640781;-0.1508101;0.7184981
25504025;41.16677;-8.641125;-0.1508161;0.7184957
25504027;41.16681;-8.641503;-0.1508227;0.7184964
25504120;41.1762;-8.62257;-0.1504922;0.7186603
25504123;41.17578;-8.622428;-0.1504898;0.7186529
25504126;41.17492;-8.622803;-0.1504963;0.7186378
25504135;41.17453;-8.622573;-0.1504923;0.718631
25504141;41.17275;-8.622351;-0.1504884;0.7186001
25504147;41.17251;-8.622445;-0.1504901;0.7185958
25504151;41.17231;-8.622754;-0.1504955;0.7185923
25504153;41.17229;-8.623186;-0.150503;0.7185921
25504154;41.17248;-8.623497;-0.1505084;0.7185954
25504156;41.17283;-8.62359;-0.15051;0.7186015
25504157;41.17314;-8.623327;-0.1505055;0.7186069
25504158;41.17321;-8.623159;-0.1505025;0.7186081
25504163;41.17423;-8.622406;-0.1504894;0.7186259
25504165;41.17272;-8.622046;-0.1504831;0.7185995
25504166;41.17251;-8.622107;-0.1504841;0.7185959
25504167;41.17216;-8.622543;-0.1504918;0.7185898
25504168;41.17209;-8.622892;-0.1504979;0.7185886
25504169;41.17235;-8.623574;-0.1505098;0.7185931
25504170;41.17266;-8.624052;-0.1505181;0.7185984
25504171;41.17287;-8.624636;-0.1505283;0.7186022
25504172;41.17295;-8.625189;-0.1505379;0.7186036
25504173;41.17294;-8.625538;-0.150544;0.7186033
25504174;41.17461;-8.623234;-0.1505038;0.7186325
25504175;41.17433;-8.623719;-0.1505123;0.7186276
25504176;41.17375;-8.624068;-0.1505184;0.7186174
25504177;41.17346;-8.624324;-0.1505228;0.7186125
25504178;41.17337;-8.624507;-0.150526;0.7186109
25504179;41.17372;-8.620708;-0.1504598;0.718617
25504180;41.1738;-8.621376;-0.1504714;0.7186183
25504181;41.17403;-8.621881;-0.1504802;0.7186224
25504182;41.1744;-8.622247;-0.1504866;0.7186289
25504183;41.17493;-8.622444;-0.15049;0.7186381
25507436;41.12061;-8.572505;-0.1496184;0.7176899
25507437;41.1207;-8.572383;-0.1496163;0.7176915
25507438;41.11997;-8.572343;-0.1496156;0.7176788
25507439;41.11994;-8.57219;-0.1496129;0.7176784
25507440;41.11876;-8.572186;-0.1496129;0.7176577
25507441;41.11877;-8.572041;-0.1496103;0.7176579
25507442;41.11757;-8.57205;-0.1496105;0.717637
25507443;41.11761;-8.571904;-0.149608;0.7176377
25507444;41.11702;-8.571954;-0.1496088;0.7176275
25507445;41.11682;-8.571752;-0.1496053;0.7176238
25507446;41.11588;-8.571501;-0.1496009;0.7176074
25507447;41.11597;-8.571382;-0.1495988;0.717609
25507448;41.11504;-8.5709;-0.1495904;0.7175928
25507449;41.1151;-8.570764;-0.149588;0.7175938
25507550;41.16633;-8.583762;-0.1498149;0.718488
25507552;41.16624;-8.583569;-0.1498115;0.7184864
25507553;41.16604;-8.58299;-0.1498014;0.7184829
25507554;41.16538;-8.58257;-0.1497941;0.7184715
25507555;41.16575;-8.582663;-0.1497957;0.7184778
25507556;41.16314;-8.581355;-0.1497729;0.7184324
25507557;41.16318;-8.581209;-0.1497703;0.718433
25507558;41.16271;-8.581228;-0.1497707;0.7184248
25507559;41.16261;-8.581058;-0.1497677;0.718423
25507560;41.16222;-8.581244;-0.149771;0.7184162
25507561;41.1622;-8.58109;-0.1497683;0.7184159
25507562;41.1619;-8.581319;-0.1497723;0.7184106
25507563;41.16187;-8.581162;-0.1497695;0.7184101
25507564;41.15799;-8.582936;-0.1498005;0.7183424
25507565;41.15795;-8.582704;-0.1497964;0.7183417
25507566;41.15739;-8.583113;-0.1498036;0.7183321
